sentence,sentence #,word,POS,tag
sentence1347,,any,DT,O
sentence1347,,new,JJ,O
sentence1347,,locks,NNS,O
sentence1347,,installed,VBN,O
sentence1347,,while,IN,O
sentence1347,,Residents,NNS,O
sentence1347,,was,VBD,O
sentence1347,,in,IN,O
sentence1347,,possession,NN,O
sentence1348,sentence1348,A,NNP,O
sentence1348,,forwarding,NN,O
sentence1348,,address,NN,O
sentence1348,,has,VBZ,O
sentence1348,,been,VBN,O
sentence1348,,left,VBN,O
sentence1348,,with,IN,O
sentence1348,,the,DT,O
sentence1348,,Owner,NNP,O
sentence1348,,s,NN,O
sentence1349,sentence1349,OWNERS,NNP,O
sentence1349,,AGENTS,NNP,O
sentence1349,,AND,NNP,O
sentence1349,,ACCESS,NNP,O
sentence1349,,The,DT,O
sentence1349,,Owner,NNP,O
sentence1349,,s,NN,O
sentence1349,,may,MD,O
sentence1349,,be,VB,O
sentence1349,,represented,VBN,O
sentence1349,,by,IN,O
sentence1349,,an,DT,O
sentence1349,,agent,NN,O
sentence1349,,who,WP,O
sentence1349,,will,MD,O
sentence1349,,carry,VB,O
sentence1349,,identification,NN,O
sentence1349,,Resident,NNP,O
sentence1349,,s,VBZ,O
sentence1349,,specifically,RB,O
sentence1349,,agrees,VBZ,O
sentence1349,,to,TO,O
sentence1349,,permit,VB,O
sentence1349,,the,DT,O
sentence1349,,Owner,NNP,O
sentence1349,,s,NN,O
sentence1349,,or,CC,O
sentence1349,,agent,NN,O
sentence1349,,s,JJ,O
sentence1349,,access,NN,O
sentence1349,,to,TO,O
sentence1349,,the,DT,O
sentence1349,,premises,NNS,O
sentence1349,,for,IN,O
sentence1349,,the,DT,O
sentence1349,,purposes,NNS,O
sentence1349,,of,IN,O
sentence1349,,inspection,NN,O
sentence1349,,repairs,NNS,O
sentence1349,,or,CC,O
sentence1349,,to,TO,O
sentence1349,,show,VB,O
sentence1349,,the,DT,O
sentence1349,,property,NN,O
sentence1349,,to,TO,O
sentence1349,,another,DT,O
sentence1349,,person,NN,O
sentence1349,,at,IN,O
sentence1349,,reasonable,JJ,O
sentence1349,,hours,NNS,O
sentence1349,,on,IN,O
sentence1349,,request,NN,O
sentence1350,sentence1350,RENEWAI,NNP,O
sentence1350,,TERM,NNP,O
sentence1350,,At,IN,O
sentence1350,,the,DT,O
sentence1350,,end,NN,O
sentence1350,,of,IN,O
sentence1350,,initial,JJ,O
sentence1350,,term,NN,O
sentence1350,,herein,NN,O
sentence1350,,Owner,NNP,O
sentence1350,,s,NN,O
sentence1350,,may,MD,O
sentence1350,,elect,VB,O
sentence1350,,to,TO,O
sentence1350,,renew,VB,O
sentence1350,,for,IN,O
sentence1351,sentence1351,another,DT,O
sentence1351,,term,NN,O
sentence1351,,but,CC,O
sentence1351,,at,IN,O
sentence1351,,a,DT,O
sentence1351,,rental,JJ,O
sentence1351,,increase,NN,O
sentence1351,,of,IN,O
sentence1351,,FIVE,NNP,O
sentence1351,,HUNDRED,NNP,O
sentence1351,,PESOS,NNP,O
sentence1351,,IP,NNP,O
sentence1351,,500,CD,O
sentence1351,,1,CD,O
sentence1351,,to,TO,O
sentence1351,,the,DT,O
sentence1351,,current,JJ,O
sentence1351,,agreed,VBD,O
sentence1351,,rental,JJ,O
sentence1351,,pay,NN,O
sentence1352,sentence1352,ACKNOWLEDGMENT,NNP,O
sentence1352,,In,IN,O
sentence1352,,this,DT,O
sentence1352,,agreement,NN,O
sentence1352,,the,DT,O
sentence1352,,Singular,NNP,O
sentence1352,,number,NN,O
sentence1352,,where,WRB,O
sentence1352,,used,VBN,O
sentence1352,,will,MD,O
sentence1352,,also,RB,O
sentence1352,,include,VB,O
sentence1352,,the,DT,O
sentence1352,,Plural,NNP,O
sentence1352,,the,DT,O
sentence1352,,Masculine,NNP,O
sentence1352,,gender,NN,O
sentence1352,,will,MD,O
sentence1352,,include,VB,O
sentence1352,,the,DT,O
sentence1352,,Feminine,NNP,O
sentence1352,,the,DT,O
sentence1352,,terms,NNS,O
sentence1352,,Owner,NNP,O
sentence1352,,Owners,NNPS,O
sentence1352,,and,CC,O
sentence1352,,Owner,NNP,O
sentence1352,,s,VBP,O
sentence1352,,will,MD,O
sentence1352,,include,VB,O
sentence1352,,Landlord,NNP,O
sentence1352,,Lesser,NNP,O
sentence1352,,and,CC,O
sentence1352,,the,DT,O
sentence1352,,terms,NNS,O
sentence1352,,Resident,NNP,O
sentence1352,,Residents,NNPS,O
sentence1352,,and,CC,O
sentence1352,,Resident,NNP,O
sentence1352,,s,NN,O
sentence1352,,will,MD,O
sentence1352,,include,VB,O
sentence1352,,Tenant,NNP,O
sentence1352,,Lessee,NNP,O
sentence1352,,The,DT,O
sentence1352,,below,NN,O
sentence1352,,signed,VBD,O
sentence1352,,parties,NNS,O
sentence1352,,acknowledge,VBP,O
sentence1352,,that,IN,O
sentence1352,,they,PRP,O
sentence1352,,have,VBP,O
sentence1352,,read,VBN,O
sentence1352,,and,CC,O
sentence1352,,understand,VBP,O
sentence1352,,all,DT,O
sentence1352,,of,IN,O
sentence1352,,the,DT,O
sentence1352,,provisions,NNS,O
sentence1352,,of,IN,O
sentence1352,,this,DT,O
sentence1352,,agreement,NN,O
sentence1352,,This,DT,O
sentence1352,,contract,NN,O
sentence1352,,is,VBZ,O
sentence1352,,bound,VBN,O
sentence1352,,by,IN,O
sentence1352,,all,DT,O
sentence1352,,heirs,NNS,O
sentence1352,,executors,NNS,O
sentence1352,,successors,NNS,O
sentence1352,,and,CC,O
sentence1352,,or,CC,O
sentence1352,,assigns,JJ,O
sentence1353,sentence1353,LEGAL,NNP,O
sentence1353,,CONTRACT,NNP,O
sentence1353,,This,DT,O
sentence1353,,is,VBZ,O
sentence1353,,a,DT,O
sentence1353,,legally,RB,O
sentence1353,,binding,VBG,O
sentence1353,,contract,NN,O
sentence1353,,If,IN,O
sentence1353,,you,PRP,O
sentence1353,,do,VBP,O
sentence1353,,not,RB,O
sentence1353,,understand,VB,O
sentence1353,,any,DT,O
sentence1353,,part,NN,O
sentence1353,,of,IN,O
sentence1353,,this,DT,O
sentence1353,,contract,NN,O
sentence1353,,seek,JJ,O
sentence1353,,competent,NN,O
sentence1353,,legal,JJ,O
sentence1353,,advice,NN,O
sentence1353,,before,IN,O
sentence1353,,signing,VBG,O
sentence1354,sentence1354,32,CD,O
sentence1354,,RIGHT,NNP,O
sentence1354,,TO,NNP,O
sentence1354,,SIGN,NNP,O
sentence1354,,The,DT,O
sentence1354,,individual,JJ,O
sentence1354,,s,NN,O
sentence1354,,signing,VBG,O
sentence1354,,this,DT,O
sentence1354,,House,NNP,O
sentence1354,,Rental,NNP,O
sentence1354,,Contract,NNP,O
sentence1354,,as,IN,O
sentence1354,,to,TO,O
sentence1354,,Resident,NNP,O
sentence1354,,s,NN,O
sentence1354,,stipulates,NNS,O
sentence1354,,and,CC,O
sentence1354,,warrants,NNS,O
sentence1354,,that,IN,O
sentence1354,,he,PRP,O
sentence1354,,she,PRP,O
sentence1354,,has,VBZ,O
sentence1354,,the,DT,O
sentence1354,,right,NN,O
sentence1354,,to,TO,O
sentence1354,,sign,VB,O
sentence1354,,for,IN,O
sentence1354,,and,CC,O
sentence1354,,to,TO,O
sentence1354,,bind,VB,O
sentence1354,,all,DT,O
sentence1354,,occupants,NNS,O
sentence1355,sentence1355,IN,NNP,O
sentence1355,,WITNESS,NNP,O
sentence1355,,WHEREOF,NNP,O
sentence1355,,the,DT,O
sentence1355,,parties,NNS,O
sentence1355,,hereto,VBP,O
sentence1355,,have,VBP,O
sentence1355,,set,VBN,O
sentence1355,,their,PRP$,O
sentence1355,,hands,NNS,O
sentence1355,,this,DT,O
sentence1355,,2007,CD,O
sentence1355,,at,IN,O
sentence1355,,Manila,NNP,O
sentence1356,sentence1356,GERALDINE,NNP,O
sentence1356,,Q,NNP,O
sentence1356,,GALINATO,NNP,O
sentence1357,sentence1357,Resident,NNP,O
sentence1358,sentence1358,CELESTINO,NNP,O
sentence1358,,ALFARO,NNP,O
sentence1359,sentence1359,Resident,NNP,O
sentence1359,,xe2,NNP,O
sentence1359,,x80,NNP,O
sentence1359,,x99s,NNP,O
sentence1359,,Immediate,NNP,O
sentence1359,,Relative,NNP,O
sentence1359,,Occupant,NNP,O
sentence1360,sentence1360,Mary,NNP,O
sentence1360,,Rose,NNP,O
sentence1360,,C,NNP,O
sentence1360,,Ingles,NNP,O
sentence1361,sentence1361,Owner,NNP,O
sentence1362,sentence1362,Antonio,NNP,O
sentence1362,,Levy,NNP,O
sentence1362,,S,NNP,O
sentence1362,,Ingles,NNP,O
sentence1362,,Jr,NNP,O
sentence1363,sentence1363,Owner,NNP,O
sentence1364,sentence1364,SIGNED,NNP,O
sentence1364,,IN,NNP,O
sentence1364,,THE,NNP,O
sentence1364,,PRESENCE,NNP,O
sentence1364,,OF,NNP,O
sentence1365,sentence1365,WITNESS,NNP,O
sentence1366,sentence1366,REPUBLIC,NNP,O
sentence1366,,OF,IN,O
sentence1366,,THE,NNP,O
sentence1366,,PHILIPPINES,NNP,O
sentence1366,,CITY,NNP,O
sentence1366,,OF,NNP,O
sentence1366,,MANILA,NNP,O
sentence1367,sentence1367,BEFORE,IN,O
sentence1367,,ME,NNP,O
sentence1367,,a,DT,O
sentence1367,,Notary,NNP,O
sentence1367,,Public,NNP,O
sentence1367,,for,IN,O
sentence1367,,and,CC,O
sentence1367,,in,IN,O
sentence1367,,Manila,NNP,O
sentence1367,,personally,RB,O
sentence1367,,appeared,VBD,O
sentence1367,,the,DT,O
sentence1367,,following,JJ,O
sentence1367,,persons,NNS,O
sentence1368,sentence1368,known,VBN,O
sentence1368,,to,TO,O
sentence1368,,me,PRP,O
sentence1368,,and,CC,O
sentence1368,,to,TO,O
sentence1368,,me,PRP,O
sentence1368,,known,VBN,O
sentence1368,,to,TO,O
sentence1368,,be,VB,O
sentence1368,,the,DT,O
sentence1368,,same,JJ,O
sentence1368,,persons,NNS,O
sentence1368,,who,WP,O
sentence1368,,executed,VBD,O
sentence1368,,the,DT,O
sentence1368,,foregoing,NN,O
sentence1368,,instrument,NN,O
sentence1368,,and,CC,O
sentence1368,,acknowledgement,NN,O
sentence1368,,to,TO,O
sentence1368,,me,PRP,O
sentence1368,,that,IN,O
sentence1368,,the,DT,O
sentence1368,,same,JJ,O
sentence1368,,is,VBZ,O
sentence1368,,their,PRP$,O
sentence1368,,free,JJ,O
sentence1368,,and,CC,O
sentence1368,,voluntary,JJ,O
sentence1368,,act,NN,O
sentence1368,,and,CC,O
sentence1368,,deed,VB,O
sentence1369,sentence1369,This,DT,O
sentence1369,,instrument,NN,O
sentence1369,,refers,VBZ,O
sentence1369,,to,TO,O
sentence1369,,as,IN,O
sentence1369,,House,NNP,O
sentence1369,,Rental,NNP,O
sentence1369,,Contract,NNP,O
sentence1369,,of,IN,O
sentence1369,,a,DT,O
sentence1369,,two,CD,O
sentence1369,,bedroom,NN,O
sentence1369,,residential,JJ,O
sentence1369,,unit,NN,O
sentence1369,,located,VBN,O
sentence1369,,at,IN,O
sentence1369,,Lot,NNP,O
sentence1369,,6,CD,O
sentence1369,,Block,NNP,O
sentence1369,,20,CD,O
sentence1369,,Royal,NNP,O
sentence1369,,South,NNP,O
sentence1369,,Townhomes,NNP,O
sentence1369,,Marcos,NNP,O
sentence1369,,Alvarez,NNP,O
sentence1369,,Avenue,NNP,O
sentence1369,,Talon,NNP,O
sentence1369,,5,CD,O
sentence1369,,Las,NNP,O
sentence1369,,Pinas,NNP,O
sentence1369,,City,NNP,O
sentence1369,,Metro,NNP,O
sentence1369,,Manila,NNP,O
sentence1369,,consisting,VBG,O
sentence1369,,of,IN,O
sentence1369,,five,CD,O
sentence1369,,5,CD,O
sentence1369,,pages,NNS,O
sentence1369,,including,VBG,O
sentence1369,,this,DT,O
sentence1369,,one,CD,O
sentence1369,,wherein,NN,O
sentence1369,,this,DT,O
sentence1369,,acknowledgement,NN,O
sentence1369,,is,VBZ,O
sentence1369,,written,VBN,O
sentence1369,,and,CC,O
sentence1369,,has,VBZ,O
sentence1369,,been,VBN,O
sentence1369,,signed,VBN,O
sentence1369,,by,IN,O
sentence1369,,the,DT,O
sentence1369,,parties,NNS,O
sentence1369,,hereto,NN,O
sentence1369,,and,CC,O
sentence1369,,their,PRP$,O
sentence1369,,instrumental,JJ,O
sentence1369,,witnesses,NNS,O
sentence1369,,at,IN,O
sentence1369,,the,DT,O
sentence1369,,upper,JJ,O
sentence1369,,portion,NN,O
sentence1369,,of,IN,O
sentence1369,,this,DT,O
sentence1369,,page,NN,O
sentence1369,,and,CC,O
sentence1369,,left,JJ,O
sentence1369,,hand,NN,O
sentence1369,,margin,NN,O
sentence1369,,of,IN,O
sentence1369,,all,DT,O
sentence1369,,other,JJ,O
sentence1369,,pages,NNS,O
sentence1369,,hereof,VBP,O
sentence1370,sentence1370,WITNESS,NNP,O
sentence1370,,MY,NNP,O
sentence1370,,HAND,NNP,O
sentence1370,,AND,NNP,O
sentence1370,,SEAL,NNP,O
sentence1370,,this,DT,O
sentence1371,sentence1371,PROMISORY,NNP,O
sentence1371,,NOTE,NNP,O
sentence1371,,DOCUMENT,NNP,O
sentence1372,sentence1372,I,PRP,O
sentence1372,,GERALDINE,NNP,O
sentence1372,,O,NNP,O
sentence1372,,CAM,NNP,O
sentence1372,,NATO,NNP,O
sentence1372,,Resident,NNP,O
sentence1372,,s,NN,O
sentence1372,,of,IN,O
sentence1372,,legal,JJ,O
sentence1372,,age,NN,O
sentence1372,,with,IN,O
sentence1372,,residence,NN,O
sentence1372,,and,CC,O
sentence1372,,postal,JJ,O
sentence1372,,address,NN,O
sentence1372,,at,IN,O
sentence1372,,6,CD,O
sentence1372,,Manganese,JJ,O
sentence1372,,Road,NNP,O
sentence1372,,Pilar,NNP,O
sentence1372,,Village,NNP,O
sentence1372,,Las,NNP,O
sentence1372,,Pinas,NNP,O
sentence1372,,Metro,NNP,O
sentence1372,,Manila,NNP,O
sentence1372,,PROMISED,NNP,O
sentence1372,,TO,NNP,O
sentence1372,,GIVE,NNP,O
sentence1372,,ALL,NNP,O
sentence1372,,THE,NNP,O
sentence1372,,ELEVEN,NNP,O
sentence1372,,11,CD,O
sentence1372,,POST,NNP,O
sentence1372,,DATED,NNP,O
sentence1372,,CHECKS,NNP,O
sentence1372,,on,IN,O
sentence1372,,or,CC,O
sentence1372,,before,IN,O
sentence1372,,the,DT,O
sentence1372,,20th,CD,O
sentence1372,,of,IN,O
sentence1372,,June,NNP,O
sentence1372,,2007,CD,O
sentence1372,,payable,JJ,O
sentence1372,,to,TO,O
sentence1372,,ANTONIO,NNP,O
sentence1372,,LEVY,NNP,O
sentence1372,,S,NNP,O
sentence1372,,INGLES,NNP,O
sentence1372,,JR,NNP,O
sentence1372,,Owner,NNP,O
sentence1372,,s,VBD,O
sentence1372,,as,IN,O
sentence1372,,monthly,JJ,O
sentence1372,,rent,NN,O
sentence1372,,payments,NNS,O
sentence1372,,from,IN,O
sentence1372,,June,NNP,O
sentence1372,,20,CD,O
sentence1372,,2007,CD,O
sentence1372,,to,TO,O
sentence1372,,May,NNP,O
sentence1372,,20,CD,O
sentence1372,,2007,CD,O
sentence1372,,of,IN,O
sentence1372,,the,DT,O
sentence1372,,Owner,NNP,O
sentence1372,,s,NN,O
sentence1372,,xe2,NNP,O
sentence1372,,x80,NNP,O
sentence1372,,x99,NNP,O
sentence1372,,house,NN,O
sentence1372,,located,VBN,O
sentence1372,,at,IN,O
sentence1372,,Lot,NNP,O
sentence1372,,6,CD,O
sentence1372,,Block,NNP,O
sentence1372,,20,CD,O
sentence1372,,Royal,NNP,O
sentence1372,,South,NNP,O
sentence1372,,Townhomes,NNP,O
sentence1372,,Marcos,NNP,O
sentence1372,,Alvarez,NNP,O
sentence1372,,Avenue,NNP,O
sentence1372,,Talon,NNP,O
sentence1372,,5,CD,O
sentence1372,,Las,NNP,O
sentence1372,,Pinas,NNP,O
sentence1372,,City,NNP,O
sentence1372,,Metro,NNP,O
sentence1372,,Manila,NNP,O
sentence1373,sentence1373,SCHEDULE,NNP,O
sentence1373,,OF,NNP,O
sentence1373,,PAYMENT,NNP,O
sentence1373,,of,IN,O
sentence1373,,11,CD,O
sentence1373,,PDCs,NNP,O
sentence1373,,from,IN,O
sentence1373,,June,NNP,O
sentence1373,,20,CD,O
sentence1373,,2007,CD,O
sentence1373,,to,TO,O
sentence1373,,May,NNP,O
sentence1373,,20,CD,O
sentence1373,,2007,CD,O
sentence1374,sentence1374,Failure,NN,O
sentence1374,,to,TO,O
sentence1374,,FUFILL,NNP,O
sentence1374,,THIS,NNP,O
sentence1374,,PROMISED,NNP,O
sentence1374,,AS,NNP,O
sentence1374,,STATED,NNP,O
sentence1374,,ABOVE,NNP,O
sentence1374,,will,MD,O
sentence1374,,result,VB,O
sentence1374,,to,TO,O
sentence1374,,Resident,NNP,O
sentence1374,,s,NN,O
sentence1374,,and,CC,O
sentence1374,,other,JJ,O
sentence1374,,occupants,NNS,O
sentence1374,,to,TO,O
sentence1374,,freely,RB,O
sentence1374,,and,CC,O
sentence1374,,voluntarily,RB,O
sentence1374,,self,VB,O
sentence1374,,evict,JJ,O
sentence1374,,themselves,PRP,O
sentence1374,,from,IN,O
sentence1374,,the,DT,O
sentence1374,,Owner,NNP,O
sentence1374,,sf,NN,O
sentence1374,,house,NN,O
sentence1375,sentence1375,The,DT,O
sentence1375,,Resident,NNP,O
sentence1375,,s,NN,O
sentence1375,,Occupant,NNP,O
sentence1375,,s,NN,O
sentence1375,,hereto,NN,O
sentence1375,,have,VBP,O
sentence1375,,set,VBN,O
sentence1375,,their,PRP$,O
sentence1375,,hands,NNS,O
sentence1375,,this,DT,O
sentence1375,,20th,JJ,O
sentence1375,,day,NN,O
sentence1375,,of,IN,O
sentence1375,,May,NNP,O
sentence1375,,2007,CD,O
sentence1375,,at,IN,O
sentence1375,,Lot,NNP,O
sentence1375,,6,CD,O
sentence1375,,Block,NNP,O
sentence1375,,20,CD,O
sentence1375,,Royal,NNP,O
sentence1375,,South,NNP,O
sentence1375,,Townhomes,NNP,O
sentence1375,,Marcos,NNP,O
sentence1375,,Alvarez,NNP,O
sentence1375,,Avenue,NNP,O
sentence1375,,Talon,NNP,O
sentence1375,,5,CD,O
sentence1375,,Las,NNP,O
sentence1375,,Pinas,NNP,O
sentence1375,,City,NNP,O
sentence1375,,Metro,NNP,O
sentence1375,,Manila,NNP,O
sentence1376,sentence1376,GERALDINE,NNP,O
sentence1376,,Q,NNP,O
sentence1376,,GALINATO,NNP,O
sentence1377,sentence1377,Resident,NNP,O
sentence1378,sentence1378,CELESTINO,NNP,O
sentence1378,,ALFARO,NNP,O
sentence1379,sentence1379,Occupant,NNP,O
sentence1380,sentence1380,MIA,NNP,O
sentence1380,,ALFARO,NNP,O
sentence1380,,Occupant,NNP,O
sentence1381,sentence1381,JED,NNP,O
sentence1381,,ALFARO,NNP,O
sentence1382,sentence1382,Occupant,NNP,O
sentence1383,sentence1383,RENTAL,NNP,O
sentence1383,,AGREEMENT,NNP,O
sentence1384,sentence1384,This,DT,O
sentence1384,,RENTAL,NNP,O
sentence1384,,AGREEMENT,NNP,O
sentence1384,,is,VBZ,O
sentence1384,,made,VBN,O
sentence1384,,and,CC,O
sentence1384,,executed,VBN,O
sentence1384,,on,IN,O
sentence1384,,this,DT,O
sentence1384,,10th,CD,B-startdate
sentence1384,,mav,NN,I-startdate
sentence1384,,2009,CD,I-startdate
sentence1384,,tby,NN,O
sentence1384,,and,CC,O
sentence1384,,between,IN,O
sentence1385,sentence1385,BETWEEN,NNP,O
sentence1386,sentence1386,Sri,NNP,B-partyone
sentence1386,,E,NNP,I-partyone
sentence1386,,Anwar,NNP,I-partyone
sentence1387,sentence1387,222,CD,O
sentence1387,,16,CD,O
sentence1387,,xe2,NN,O
sentence1387,,x84,NNP,O
sentence1387,,xa2,NNP,O
sentence1387,,Main,NNP,O
sentence1387,,6th,CD,O
sentence1387,,Cross,NNP,O
sentence1388,sentence1388,BTM,NNP,O
sentence1388,,2nd,CD,O
sentence1388,,Stage,NNP,O
sentence1388,,E,NNP,O
sentence1388,,W,NNP,O
sentence1388,,S,NNP,O
sentence1388,,Bangalore,NNP,O
sentence1388,,560076,CD,O
sentence1389,sentence1389,Hereinafter,NNP,O
sentence1389,,called,VBD,O
sentence1389,,as,IN,O
sentence1389,,LESSOR,NNP,O
sentence1389,,of,IN,O
sentence1389,,the,DT,O
sentence1389,,one,CD,O
sentence1389,,part,NN,O
sentence1389,,and,CC,O
sentence1390,sentence1390,Mohammed,NNP,B-partytwo
sentence1390,,Ishaq,NNP,I-partytwo
sentence1391,sentence1391,s,VBD,O
sentence1391,,o,RP,O
sentence1391,,Mohammed,NNP,O
sentence1391,,Moosa,NNP,O
sentence1392,sentence1392,415,CD,O
sentence1392,,ground,NN,O
sentence1392,,floor,NN,O
sentence1392,,29th,CD,O
sentence1392,,main,JJ,O
sentence1392,,8th,CD,O
sentence1392,,cross,NN,O
sentence1393,sentence1393,Near,NNP,O
sentence1393,,M,NNP,O
sentence1393,,E,NNP,O
sentence1393,,S,NNP,O
sentence1393,,college,NN,O
sentence1393,,B,NNP,O
sentence1393,,T,NNP,O
sentence1393,,M,NNP,O
sentence1393,,2nd,CD,O
sentence1393,,EWS,NNP,O
sentence1394,sentence1394,Bangalore,NNP,O
sentence1394,,560076,CD,O
sentence1395,sentence1395,Here,RB,O
sentence1395,,in,IN,O
sentence1395,,after,IN,O
sentence1395,,called,VBN,O
sentence1395,,as,IN,O
sentence1395,,the,DT,O
sentence1395,,xe2,NNP,O
sentence1395,,x80,NNP,O
sentence1395,,x9c,NNP,O
sentence1395,,LESSEE,NNP,O
sentence1395,,xe2,NNP,O
sentence1395,,x80,NNP,O
sentence1395,,x9d,NNP,O
sentence1395,,of,IN,O
sentence1395,,the,DT,O
sentence1395,,other,JJ,O
sentence1395,,part,NN,O
sentence1395,,and,CC,O
sentence1395,,in,IN,O
sentence1395,,witnesses,NNS,O
sentence1395,,as,IN,O
sentence1395,,follows,VBZ,O
sentence1396,sentence1396,Where,WRB,O
sentence1396,,as,IN,O
sentence1396,,the,DT,O
sentence1396,,terms,NNS,O
sentence1396,,the,DT,O
sentence1396,,Lessor,NNP,O
sentence1396,,and,CC,O
sentence1396,,Lessee,NNP,O
sentence1396,,shall,MD,O
sentence1396,,mean,VB,O
sentence1396,,and,CC,O
sentence1396,,include,VBP,O
sentence1396,,their,PRP$,O
sentence1396,,respective,JJ,O
sentence1396,,heirs,NNS,O
sentence1396,,legeal,VBP,O
sentence1396,,representative,JJ,O
sentence1396,,administrators,NNS,O
sentence1396,,executors,NNS,O
sentence1396,,and,CC,O
sentence1396,,assigns,NNS,O
sentence1397,sentence1397,WHEREAS,IN,O
sentence1397,,the,DT,O
sentence1397,,Lessor,NNP,O
sentence1397,,is,VBZ,O
sentence1397,,the,DT,O
sentence1397,,sole,JJ,O
sentence1397,,and,CC,O
sentence1397,,absolute,JJ,O
sentence1397,,owner,NN,O
sentence1397,,of,IN,O
sentence1397,,the,DT,O
sentence1397,,schedule,NN,O
sentence1397,,property,NN,O
sentence1397,,described,VBD,O
sentence1397,,hereunder,JJR,O
sentence1397,,and,CC,O
sentence1397,,wheras,VB,O
sentence1397,,the,DT,O
sentence1397,,Lessor,NNP,O
sentence1397,,is,VBZ,O
sentence1397,,intend,JJ,O
sentence1397,,to,TO,O
sentence1397,,letout,VB,O
sentence1397,,the,DT,O
sentence1397,,said,VBD,O
sentence1397,,house,NN,O
sentence1397,,to,TO,O
sentence1397,,the,DT,O
sentence1397,,lessee,NN,O
sentence1397,,on,IN,O
sentence1397,,rental,JJ,O
sentence1397,,basis,NN,O
sentence1397,,for,IN,O
sentence1397,,a,DT,O
sentence1397,,monthly,JJ,O
sentence1397,,rent,NN,O
sentence1397,,of,IN,O
sentence1397,,4000,CD,O
sentence1397,,rupees,NNS,O
sentence1397,,Four,CD,O
sentence1397,,thousand,NN,O
sentence1397,,only,RB,O
sentence1397,,and,CC,O
sentence1397,,whereas,VB,O
sentence1397,,the,DT,O
sentence1397,,Lessee,NNP,O
sentence1397,,is,VBZ,O
sentence1397,,willing,JJ,O
sentence1397,,to,TO,O
sentence1397,,take,VB,O
sentence1397,,the,DT,O
sentence1397,,below,NN,O
sentence1397,,house,NN,O
sentence1397,,and,CC,O
sentence1397,,agreeing,VBG,O
sentence1397,,to,TO,O
sentence1397,,pay,VB,O
sentence1397,,the,DT,O
sentence1397,,rent,NN,O
sentence1397,,the,DT,O
sentence1397,,Lessor,NNP,O
sentence1397,,regularly,RB,O
sentence1398,sentence1398,This,DT,O
sentence1398,,Lease,NNP,O
sentence1398,,executed,VBD,O
sentence1398,,for,IN,O
sentence1398,,a,DT,O
sentence1398,,period,NN,O
sentence1398,,of,IN,O
sentence1398,,1,CD,O
sentence1398,,l,JJ,O
sentence1398,,Eleven,NNP,B-end
sentence1398,,Months,NNP,I-end
sentence1398,,from,IN,O
sentence1398,,the,DT,O
sentence1398,,date,NN,O
sentence1398,,of,IN,O
sentence1398,,10,CD,B-startdate
sentence1398,,5,CD,I-startdate
sentence1398,,2009,CD,I-startdate
sentence1398,,but,CC,O
sentence1398,,it,PRP,O
sentence1398,,may,MD,O
sentence1398,,be,VB,O
sentence1398,,extended,VBN,O
sentence1398,,by,IN,O
sentence1398,,mutual,JJ,O
sentence1398,,consent,NN,O
sentence1398,,of,IN,O
sentence1398,,the,DT,O
sentence1398,,Lessor,NNP,O
sentence1398,,and,CC,O
sentence1398,,Lessee,NNP,O
sentence1398,,The,DT,O
sentence1398,,above,NN,O
sentence1398,,said,VBD,O
sentence1398,,rent,NN,O
sentence1398,,will,MD,O
sentence1398,,be,VB,O
sentence1398,,enhanced,VBN,O
sentence1398,,by,IN,O
sentence1398,,10,CD,O
sentence1398,,in,IN,O
sentence1398,,every,DT,O
sentence1398,,11,CD,O
sentence1398,,months,NNS,O
sentence1398,,once,RB,O
sentence1398,,on,IN,O
sentence1398,,the,DT,O
sentence1398,,existing,VBG,O
sentence1398,,rent,NN,O
sentence1399,sentence1399,Whereas,IN,O
sentence1399,,the,DT,O
sentence1399,,Lessee,NNP,O
sentence1399,,has,VBZ,O
sentence1399,,paid,VBN,O
sentence1399,,a,DT,O
sentence1399,,sum,NN,O
sentence1399,,of,IN,O
sentence1399,,Rs,NNP,B-value
sentence1399,,40000,CD,I-value
sentence1399,,Rupees,NNP,B-value
sentence1399,,Forty,NNP,I-value
sentence1399,,Thousands,NNP,I-value
sentence1399,,only,RB,O
sentence1399,,as,RB,O
sentence1399,,advance,NN,O
sentence1399,,to,TO,O
sentence1399,,the,DT,O
sentence1399,,Lessor,NNP,O
sentence1399,,before,IN,O
sentence1399,,the,DT,O
sentence1399,,following,JJ,O
sentence1399,,witnesses,NNS,O
sentence1399,,and,CC,O
sentence1399,,acknowledge,VBP,O
sentence1399,,the,DT,O
sentence1399,,receipt,NN,O
sentence1399,,of,IN,O
sentence1399,,the,DT,O
sentence1399,,same,JJ,O
sentence1399,,This,DT,O
sentence1399,,amount,NN,O
sentence1399,,will,MD,O
sentence1399,,be,VB,O
sentence1399,,refundable,JJ,O
sentence1399,,to,TO,O
sentence1399,,the,DT,O
sentence1399,,Lessee,NNP,O
sentence1399,,by,IN,O
sentence1399,,the,DT,O
sentence1399,,Lessor,NNP,O
sentence1399,,at,IN,O
sentence1399,,the,DT,O
sentence1399,,time,NN,O
sentence1399,,of,IN,O
sentence1399,,vacating,VBG,O
sentence1399,,the,DT,O
sentence1399,,house,NN,O
sentence1399,,and,CC,O
sentence1399,,this,DT,O
sentence1399,,amount,NN,O
sentence1399,,will,MD,O
sentence1399,,not,RB,O
sentence1399,,carry,VB,O
